Forrás_lap	Forrás_sor	Kártya név	Típus	Birodalom	Klán	Faj	Kaszt	Magnitudó	Aura	ATK	HP	Képesség	Képesség_Canonical	Zóna_Felismerve	Kulcsszavak_Felismerve	Trigger_Felismerve	Célpont_Felismerve	Hatáscímkék	Időtartam_Felismerve	Feltétel_Felismerve	Gépi_Leírás	Értelmezési_Státusz	Engine_Megjegyzés
AQUA	31	Az Ősforrás Lelke	Entitás	Aqua	Mélység Őrző	Szellem	Mágus	8	8	4	9	[ZENIT] Ez az Entitás nem célozható meg ellenséges Rituálékkal és Igékkel. Amíg itt van, az ellenfél nem használhat Reakció (Burst) Igéket a te köröd alatt.	[ZENIT] cannot be targeted by enemy spells; opponent cannot use burst spells during your turn	zenit	blank	static	self	untargetable, ability_lock	static_while_on_board	opponent_cannot_use_burst_spells_during_your_turn	A Zenitben nem célozható ellenséges varázslatokkal, és az ellenfél nem használhat Burst Igéket a te körödben.	osszetett_egyedi	Statikus védelem + ellenfél reakcióhasználatát tiltó globális szabály.
AQUA	32	A Zátony Éneke	Rituálé	Aqua	Mélység Őrző	-	-	3	3	-	-	Tölts vissza 2 HP-t az összes saját Entitásodnak a Domíniumon.	heal 2 to all allied entities on board	dominium	blank	blank	own_entities	heal	instant	none	A Domínium összes saját entitása 2 HP-t gyógyul.	elso_koros_gepi_ertelmezes	Egyszerű tömeges gyógyítás jól meghatározott célcsoportra.
AQUA	33	Víz alatti Börtön	Rituálé	Aqua	Mélység Őrző	-	-	4	4	-	-	Válassz egy ellenséges Entitást a Horizonton. Tedd át az ő Zenitjébe, Kimerült állapotban. Amíg a Zenitben marad, nem kaphat bónuszokat más lapoktól.	move target enemy Horizont entity to its Zenit exhausted; while there it cannot receive bonuses	horizont, zenit	blank	blank	enemy_horizont_entity	move_zenit, exhaust, stat_protection	while_active	none	A célpont a Zenitbe kerül Kimerülten, és amíg ott marad, nem kaphat pozitív bónuszokat más lapoktól.	osszetett_egyedi	Mozgatás + kimerítés + tartós buff-tiltás, amíg a Zenitben tartózkodik.
AQUA	34	A Mélység Áldása	Rituálé	Aqua	Mélység Őrző	-	-	5	4	-	-	Adj minden saját Entitásodnak a Domíniumon +1 maximális HP-t és az Oltalom (Aegis) kulcsszót az adott kör végéig.	all allied entities on board gain +1 max HP and aegis until end of turn	dominium	blank	blank	own_entities	hp_mod, grant_keyword	until_turn_end	none	A Domínium összes saját entitása +1 max HP-t és Oltalmat kap a kör végéig.	elso_koros_gepi_ertelmezes	Tömeges ideiglenes stat- és keyword-buff.
AQUA	35	Cunami Idézése	Rituálé	Aqua	Mélység Őrző	-	-	6	6	-	-	Okozz 2 sebzést az összes ellenséges Entitásnak, amely az ellenfél Horizontján tartózkodik.	deal 2 damage to all enemy Horizont entities	horizont	blank	blank	enemy_horizont_entities	damage	instant	none	Az ellenfél Horizontján lévő összes entitás 2 sebzést szenved el.	elso_koros_gepi_ertelmezes	Egyszerű tömeges sebzés jól körülírt zónára.
AQUA	36	Békés Meditáció	Rituálé	Aqua	Mélység Őrző	-	-	2	4	-	-	Húzz 3 lapot a paklidból. Ebben a körben nem indíthatsz támadást.	draw 3 cards; you cannot attack this turn	deck	blank	blank	self	draw, attack_restrict	until_turn_end	none	Húzol 3 lapot, de ebben a körben nem indíthatsz támadást.	osszetett_egyedi	Húzás és játékos-szintű támadási korlátozás együtt.
AQUA	37	Visszaáramlás	Rituálé	Aqua	Mélység Őrző	-	-	3	3	-	-	Válassz egy célpont ellenséges Entitást, amelynek a Magnitúdója 4 vagy annál kisebb. Küldd vissza az ellenfél kezébe (az ezen lévő bónuszok törlődnek).	return target enemy entity with magnitude 4 or less to its owner's hand	hand	blank	blank	enemy_entity	return_to_hand	instant	target_enemy_entity_with_magnitude_lte_4	Egy 4-es vagy kisebb Magnitúdójú ellenséges entitás visszakerül az ellenfél kezébe.	elso_koros_gepi_ertelmezes	Egyszerű bounce spell Magnitúdó-szűréssel.
AQUA	38	A Mélység Bölcsessége	Rituálé	Aqua	Mélység Őrző	-	-	4	3	-	-	Húzz 2 lapot a paklidból. Ha van legalább egy Oltalom (Aegis) kulcsszóval rendelkező Entitásod a Horizonton, húzz még 1 lapot extraként.	draw 2 cards; if you control an aegis entity on Horizont, draw 1 more	horizont, deck	blank	blank	self	draw	instant	controls_at_least_one_aegis_entity_on_horizont	Húzol 2 lapot, és ha van legalább egy Aegis-es saját Horizont-entitásod, húzol még 1-et.	elso_koros_gepi_ertelmezes	Feltételes extra húzás keyword-alapú ellenőrzéssel.
AQUA	39	A Mélység Hívása	Rituálé	Aqua	Mélység Őrző	-	-	5	5	-	-	Válassz egy ellenséges Entitást a Horizonton. Tedd az ellenfél paklijának legaljára.	put target enemy Horizont entity on bottom of its owner's deck	horizont, deck	blank	blank	enemy_horizont_entity	deck_bottom	instant	none	A kiválasztott ellenséges Horizont-entitás az ellenfél paklijának legaljára kerül.	osszetett_egyedi	Deck-bottom eltávolítás külön célzott zónakezelést igényel.
AQUA	40	Védelmező Burok	Ige	Aqua	Mélység Őrző	-	-	2	1	-	-	Válassz egy saját, Oltalom (Aegis) kulcsszóval rendelkező sérült Entitást. Azonnal visszatölti a teljes HP-ját. Reakció (Burst): Ingyen elsüthető.	restore target damaged allied aegis entity to full HP	blank	burst	blank	own_entity	heal	instant	target_must_be_damaged_allied_entity_with_aegis	Egy sérült, Oltalom kulcsszóval rendelkező saját entitás azonnal visszatölti a teljes HP-ját.	elso_koros_gepi_ertelmezes	Egyszerű feltételes teljes gyógyítás Burst-tel.
AQUA	41	Mélytengeri Nyomás	Ige	Aqua	Mélység Őrző	-	-	3	2	-	-	Válassz egy ellenséges Entitást a Horizonton. Az ATK-ja a felére csökken (lefelé kerekítve) az adott kör végéig.	target enemy Horizont entity has its ATK halved until end of turn	horizont	blank	blank	enemy_horizont_entity	atk_mod	until_turn_end	none	A kijelölt ellenséges Horizont-entitás ATK-ja a kör végéig a felére csökken.	elso_koros_gepi_ertelmezes	Egyszerű célzott ideiglenes ATK-csökkentés.
AQUA	42	Fagyos Lándzsa	Ige	Aqua	Mélység Őrző	-	-	4	3	-	-	Okozz 3 sebzést egy tetszőleges ellenséges Entitásnak, vagy törj fel 1 ellenséges Pecsétet. Ha a célpont egy már Kimerült Entitás, az nem állhat fel a következő Ébredés fázisában.	deal 3 damage to target enemy entity OR break 1 enemy seal; if the targeted entity is exhausted, it does not ready during its next awakening	enemy_entity, enemy_seal	blank	blank	enemy_entity, enemy_seal	damage, seal_break, exhaust	next_own_awakening	if_target_entity_is_exhausted_it_does_not_ready_next_awakening	3 sebzést okoz egy ellenséges entitásnak, vagy feltör 1 ellenséges pecsétet. Ha a célpont egy kimerült entitás, az a következő Ébredés fázisban sem áll fel.	osszetett_egyedi	Kombinált választás: vagy entitás-sebzés, vagy explicit pecsétfeltörés; a felállásgátlás csak entitás célpont esetén értelmezhető.
AQUA	43	Hirtelen Dagály	Ige	Aqua	Mélység Őrző	-	-	1	2	-	-	Egy saját Entitásod azonnal megkapja az Oltalom (Aegis) kulcsszót a kör végéig. Reakció (Burst): Ingyen elsüthető.	target allied entity gains aegis until end of turn	blank	burst	blank	own_entity	grant_keyword	until_turn_end	none	Egy saját entitás Oltalmat kap a kör végéig.	elso_koros_gepi_ertelmezes	Egyszerű ideiglenes keyword-adás Burst-tel.
AQUA	44	Megtörhetetlen Hullám	Ige	Aqua	Mélység Őrző	-	-	2	1	-	-	Egy saját, támadást elszenvedő Entitásod kap +3 HP-t az adott kör végéig. Reakció (Burst): Ingyen elsüthető.	target allied attacked entity gains +3 HP until end of turn	blank	burst	on_attack_declared	own_entity	hp_mod	until_turn_end	target_must_be_currently_under_attack	Egy saját, támadást elszenvedő entitás +3 HP-t kap a kör végéig.	elso_koros_gepi_ertelmezes	Reaktív combat-védő spell Burst-tel.
AQUA	45	Zuhogó Gyógyulás	Ige	Aqua	Mélység Őrző	-	-	3	2	-	-	Az Ige költségén felül Kimerített (forgass el) egy saját, Aktív állapotban lévő Entitást a Domíniumodon. Az adott kör végéig minden saját Entitásod a Domíniumon kap +2 HP-t.	exhaust one active allied entity as additional cost; all allied entities on board gain +2 HP until end of turn	dominium	blank	blank	own_entity, own_entities	exhaust, hp_mod	until_turn_end	additional_cost_exhaust_one_active_allied_entity_on_dominium	Egy saját aktív entitást kimerítesz többletköltségként, majd minden saját entitásod +2 HP-t kap a kör végéig.	osszetett_egyedi	Többletköltség + tömeges ideiglenes HP-buff.
AQUA	46	Folyékony Páncél	Ige	Aqua	Mélység Őrző	-	-	4	1	-	-	Az adott kör végéig a saját Horizontodon álló összes Entitás elszenvedett sebzése a felére csökken (lefelé kerekítve).	damage taken by all allied Horizont entities is halved until end of turn	horizont	blank	blank	own_horizont_entities	damage_prevention	until_turn_end	none	Az adott kör végéig a saját Horizont-entitások által elszenvedett sebzés feleződik.	osszetett_egyedi	Nem teljes megelőzés, hanem a saját Horizont-entitásokra kapott sebzés felezése, lefelé kerekítve.
AQUA	47	Cunami Visszacsapás	Ige	Aqua	Mélység Őrző	-	-	5	4	-	-	Ha egy ellenfél Entitása sebzést okoz az egyik Pecsétednek, azonnal küldd vissza azt a támadó Entitást az ellenfél kezébe.	if an enemy entity damages one of your seals, return that attacker to its owner's hand	seal_row, hand	blank	on_attack_hits	enemy_entity	return_to_hand	instant	trigger_only_if_an_enemy_entity_deals_damage_to_one_of_your_seals	Ha egy ellenséges entitás sebzést okoz az egyik pecsétednek, a támadó entitás azonnal visszakerül az ellenfél kezébe.	osszetett_egyedi	Pecsétsebzéshez kötött reakciós bounce hatás.
AQUA	48	Kagylócsapda	Jel	Aqua	Mélység Őrző	-	-	2	2	-	-	Aktiválás: Amikor az ellenfél egy 3-as vagy annál kisebb Magnitúdójú Entitást idéz meg. Hatás: Az Entitás azonnal visszakerül a játékos kezébe (az Aura költség elvész).	when enemy summons an entity with magnitude 3 or less: return that entity to its owner's hand	hand	blank	on_enemy_summon	enemy_entity	return_to_hand	instant	trigger_only_if_enemy_summoned_entity_has_magnitude_lte_3	Ha az ellenfél egy 3-as vagy kisebb Magnitúdójú entitást idéz meg, az azonnal visszakerül a kezébe.	elso_koros_gepi_ertelmezes	Egyszerű summon-triggeres bounce trap.
AQUA	49	Megtört Áramlat	Jel	Aqua	Mélység Őrző	-	-	3	2	-	-	Aktiválás: Amikor az ellenfél egy Reakció (Burst) Igét játszik ki. Hatás: Az ellenfél varázslatának hatása teljes mértékben érvénytelenítődik.	when enemy plays a burst spell: counter that spell	blank	burst	on_enemy_spell_or_ritual_played	enemy_spell	counterspell	instant	trigger_only_if_enemy_spell_has_burst	Ha az ellenfél Burst Igét játszik ki, annak hatása teljesen semlegesítődik.	elso_koros_gepi_ertelmezes	Egyszerű burst-reagáló counter trap.
AQUA	50	Életmentő Burok	Jel	Aqua	Mélység Őrző	-	-	4	2	-	-	Aktiválás: Amikor egy saját Entitásod halálos sebzést kapna harcban vagy varázslattól. Hatás: Az Entitásod túléli pontosan 1 HP-val, és azonnal hátraugrik egy üres Zenit mezőre (ha van hely).	when allied entity would take lethal damage: it survives with 1 HP and moves to an empty Zenit slot	zenit	blank	on_combat_damage_taken	own_entity	damage_prevention, move_zenit	instant	target_must_be_allied_entity_that_would_take_lethal_damage	Ha egy saját entitásod halálos sebzést kapna, 1 HP-val túlél és egy üres Zenit mezőre hátraugrik.	osszetett_egyedi	Megelőző halálvédelem és mentő áthelyezés együtt; üres Zenit hely ellenőrzése kell.
AQUA	51	Visszacsapó Hullám	Jel	Aqua	Mélység Őrző	-	-	5	3	-	-	Aktiválás: Amikor az ellenfél feltöri az egyik Pecsétedet. Hatás: A feltört Pecséted energiája felszabadul és 4 közvetlen sebzést okoz az ellenfél legmagasabb ATK-jú Entitásának a Domíniumon.	when enemy breaks one of your seals: deal 4 damage to the highest ATK enemy entity on board	seal_row, dominium	blank	on_seal_break	enemy_entity	damage	instant	target_the_highest_atk_enemy_entity_on_dominium	Ha az ellenfél feltöri az egyik pecsétedet, 4 sebzést kap az ellenfél legmagasabb ATK-jú entitása.	osszetett_egyedi	Pecséttörés-trigger + legnagyobb ATK-jú célpont kiválasztása kell hozzá.
AQUA	52	Bénító Fagy	Jel	Aqua	Mélység Őrző	-	-	2	2	-	-	Aktiválás: Amikor az ellenfél egyik Entitása támadást indít. Hatás: A támadás érvénytelenítődik (nem történik sebzés), és a támadó Entitás a következő Ébredés fázisában nem állhat fel (Kimerült marad).	when enemy entity attacks: cancel that attack and attacker stays exhausted through next awakening	blank	blank	on_attack_declared	enemy_entity	exhaust, attack_nullify	next_own_awakening	none	Ha az ellenfél egyik entitása támadást indít, a támadás meghiúsul, és a támadó a következő Ébredés fázisban sem áll fel.	osszetett_egyedi	Támadás-megszakítás és késleltetett felállásgátlás kombinációja.
AQUA	53	Örvénycsapda	Jel	Aqua	Mélység Őrző	-	-	3	3	-	-	Aktiválás: Amikor az ellenfél megtámadja egy Oltalom (Aegis) képességű Entitásodat. Hatás: A támadó Entitás azonnal Kimerült állapotba kerül anélkül, hogy a támadása végbemenne és sebzést osztana ki. Ráadásul a következő Ébredés fázisban nem állhat fel újra!	when enemy attacks your aegis entity: attacker becomes exhausted, attack is canceled, and it stays exhausted through next awakening	blank	aegis	on_attack_declared	enemy_entity	exhaust, attack_nullify	next_own_awakening	trigger_only_if_targeted_allied_entity_has_aegis	Ha az ellenfél egy Aegis-es entitásodat támadja, a támadó kimerül, a támadás meghiúsul, és a következő Ébredéskor sem áll fel.	osszetett_egyedi	Aegis-feltételes támadásmegszakító trap tartós exhausttal.
AQUA	54	Tengeri Áldozat	Jel	Aqua	Mélység Őrző	-	-	3	1	-	-	Aktiválás: Amikor az ellenfél feltöri az egyik Pecsétedet. Hatás: Azonnal húzz 3 lapot, és ha van köztük olyan Entitás, aminek a Magnitúdója <= 2, egyet ingyen, Kimerült állapotban a Zenitbe tehetsz.	when enemy breaks one of your seals: draw 3 cards, then you may place an entity with magnitude 2 or less among them into Zenit exhausted	zenit, deck, hand, seal_row	blank	on_seal_break	own_hand	draw, summon, exhaust, free_cast	instant	may_place_drawn_entity_with_magnitude_lte_2_into_zenit_exhausted	Ha az ellenfél feltöri az egyik pecsétedet, 3 lapot húzol, és egy 2-es vagy kisebb Magnitúdójú húzott entitást ingyen a Zenitbe tehetsz kimerülten.	osszetett_egyedi	Pecséttörés-trigger + húzás + feltételes ingyenes lerakás több lépésben.
AQUA	55	Fagyos Tükröződés	Jel	Aqua	Mélység Őrző	-	-	4	2	-	-	Aktiválás: Amikor az ellenfél kijátszik egy téged vagy Entitásodat sebző Rituálét/Igét. Hatás: A sebzés semlegesítődik (0-ra csökken), és a semlegesített varázslat Magnitúdójával megegyező számú kártyát húzhatsz a paklidból!	when enemy plays a damaging spell or ritual targeting you or your entity: prevent that damage and draw cards equal to that spell's magnitude	deck, aeternal	blank	on_enemy_spell_or_ritual_played	own_aeternal, own_entity, enemy_spell_or_ritual	damage_prevention, draw	instant	trigger_only_if_an_enemy_spell_or_ritual_would_deal_damage_to_you_or_your_entity	A sebzés megelőződik, majd a semlegesített varázslat Magnitúdójával megegyező számú lapot húzhatsz.	osszetett_egyedi	Spell-damage prevention, majd a kiváltó spell Magnitúdójából számolt húzás.
AQUA	56	A Korallzátony Szíve	Sík	Aqua	Mélység Őrző	-	-	3	4	-	-	Amíg aktív, minden alkalommal, amikor egy saját Entitásod HP-t tölt vissza magának (vagy kap), te is kapsz 1 ideiglenes Aqua Aurát a következő körödre (körönként maximum egyszer).	while active, whenever your allied entity is healed, gain 1 temporary Aqua aura for your next turn, max once per turn	dominium	blank	on_heal	own_entity	resource_gain	next_own_turn_start	triggers_when_allied_entity_is_healed_max_once_per_turn	Ha egy saját entitásod gyógyul, körönként legfeljebb egyszer 1 ideiglenes Aqua Aurát kapsz a következő saját körödre.	folyamatos_sik_hatas	Gyógyítás-triggeres, körönként limitált ideiglenes erőforrás-hatás.
AQUA	57	A Végtelen Óceán	Sík	Aqua	Mélység Őrző	-	-	5	5	-	-	"Amíg aktív, a saját körödben minden ""Sellő"", ""Elemi Lény"" és ""Sárkány"" Főfajú Entitásod a Domíniumon kap +1 ATK-t és +1 maximális HP-t."	while active, during your turn your Merfolk, Elemental, and Dragon entities on board gain +1 ATK and +1 max HP	dominium	blank	static	own_entities	atk_mod, hp_mod	while_active	applies_only_during_your_turn_to_allied_merfolk_elemental_and_dragon_entities_on_dominium	A saját körödben a Sellő, Elemi Lény és Sárkány entitásaid +1 ATK-t és +1 max HP-t kapnak.	folyamatos_sik_hatas	Fajszűrt, saját körre korlátozott folyamatos globális buff.
AQUA	58	A Nyugalom Tengere	Sík	Aqua	Mélység Őrző	-	-	3	4	-	-	Amíg aktív, minden 4 vagy annál magasabb ATK-val rendelkező Entitás a megidézése körében automatikusan Kimerült állapotban lép a Domíniumra.	while active, entities with 4 or more ATK enter the board exhausted on the turn they are summoned	dominium	blank	on_summon	own_entity, enemy_entity	exhaust	while_active	trigger_only_if_summoned_entity_has_atk_gte_4	Amíg aktív, minden 4 vagy nagyobb ATK-jú entitás kimerülten lép a Domíniumra a megidézése körében.	folyamatos_sik_hatas	Summon-szabályt módosító folyamatos síkhatás ATK-szűréssel.
AQUA	59	Elfeledett Atlantisz	Sík	Aqua	Mélység Őrző	-	-	4	5	-	-	Amíg aktív, minden Oltalom (Aegis) kulcsszóval rendelkező Aqua Entitásod azonnal kap +2 maximális HP-t.	while active, your Aqua entities with aegis gain +2 max HP	dominium	blank	static	own_entities	hp_mod	while_active	affects_allied_aqua_entities_with_aegis	Minden saját Aegis-es Aqua entitásod +2 max HP-t kap, amíg a sík aktív.	folyamatos_sik_hatas	Keyword- és birodalom-szűrt folyamatos globális HP-bónusz.
AQUA	60	Hullámlovas Fürgél	Entitás	Aqua	Áramlat-táncos	Sellő	Kósza	1	1	2	1	[DOMÍNIUM] Gyorsaság (Celerity). Bármikor a saját körödben 1 Aqua Aura elforgatásával helyet cserélhet az azonos Áramlatban lévő Zenit/Horizont mezőn álló Entitással.	[DOMINIUM] celerity; during your turn you may pay 1 Aqua aura to swap this with the entity in the paired Zenit/Horizont slot of the same lane	dominium, horizont, zenit	celerity	static	self	move_horizont, move_zenit, source_manipulation	static_while_on_board	can_swap_only_with_entity_in_same_lane_paired_slot_during_own_turn	Saját körben 1 Aqua Aura árán helyet cserélhet az azonos Áramlatban lévő párjával.	osszetett_egyedi	Ismételhető, költséges swap-képesség lane-párosítási szabállyal.
